1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99999,1
0.99998,1
0.99998,1
0.99998,1
0.99998,1
0.99997,1
0.99997,1
0.99997,1
0.99997,1
0.99996,1
0.99996,1
0.99995,1
0.99995,1
0.99995,1
0.99994,1
0.99993,1
0.99992,1
0.99991,1
0.99991,1
0.9999,1
0.99989,1
0.99988,1
0.99986,1
0.99984,1
0.99982,1
0.9998,1
0.99977,1
0.99972,1
0.9997,1
0.99966,1
0.99962,1
0.99958,1
0.9995,1
0.99944,1
0.99938,1
0.99932,1
0.99927,1
0.9992,1
0.99913,1
0.99905,1
0.99897,1
0.99891,1
0.99883,0.99999
0.99875,0.99999
0.99867,0.99999
0.9986,0.99999
0.99849,0.99999
0.9983,0.99999
0.9982,0.99999
0.99809,0.99999
0.998,0.99999
0.9979,0.99999
0.99779,0.99999
0.99766,0.99998
0.99753,0.99998
0.99741,0.99998
0.99728,0.99998
0.99715,0.99998
0.99677,0.99998
0.99662,0.99998
0.99646,0.99998
0.99627,0.99998
0.99607,0.99998
0.99582,0.99998
0.99556,0.99995
0.99532,0.99995
0.99505,0.99995
0.99482,0.99995
0.99458,0.99995
0.9943,0.99995
0.99402,0.99995
0.99375,0.99995
0.99347,0.99994
0.99316,0.99993
0.99281,0.99993
0.99247,0.99993
0.9921,0.99993
0.99171,0.99992
0.9912,0.99992
0.99076,0.99992
0.99025,0.99991
0.98978,0.99991
0.98927,0.9999
0.98872,0.99988
0.98816,0.99987
0.98748,0.99986
0.98686,0.99985
0.98623,0.99985
0.98552,0.99984
0.98482,0.99984
0.9841,0.99984
0.98321,0.99984
0.98253,0.99983
0.98185,0.9998
0.98108,0.9998
0.98031,0.99977
0.97946,0.99977
0.94304,0.99977
0.94216,0.99973
0.9412,0.99972
0.94012,0.99972
0.93907,0.99971
0.93801,0.99969
0.9369,0.99968
0.93566,0.99966
0.93448,0.99965
0.93316,0.99963
0.93183,0.99961
0.93038,0.99961
0.92885,0.99958
0.92724,0.99956
0.92558,0.99953
0.92392,0.99951
0.92216,0.99951
0.92043,0.9995
0.9185,0.99949
0.91676,0.99949
0.91521,0.99947
0.91337,0.99942
0.91166,0.99941
0.90989,0.99939
0.90812,0.99935
0.90607,0.99934
0.90387,0.99932
0.90148,0.99928
0.89954,0.99925
0.89749,0.99921
0.89551,0.99918
0.89355,0.99918
0.8915,0.9991
0.88941,0.99902
0.88721,0.99899
0.88489,0.99896
0.88306,0.99894
0.88139,0.9989
0.87969,0.99887
0.87785,0.9988
0.87604,0.99879
0.87402,0.99879
0.87193,0.99873
0.86983,0.99867
0.86784,0.99859
0.86579,0.99857
0.86344,0.99853
0.86126,0.99846
0.85925,0.99844
0.85733,0.99842
0.85547,0.99835
0.85356,0.99831
0.85172,0.99828
0.8497,0.99823
0.84796,0.99818
0.84642,0.99814
0.84374,0.9981
0.8422,0.99806
0.84053,0.99801
0.83865,0.9979
0.83662,0.99785
0.83466,0.9978
0.83267,0.99771
